year,lap_length,driver_number,average_lap_time,track_temperature,pressure,rainfall,wind_speed,wind_direction,humidity,air_temperature,quali_position,quali_lap_time
2024,7.004,55,109.40954761904761,42.6,978.0,0,1.6,8,48.0,21.4,8,159.77090476190477
2024,7.004,11,110.04988095238096,42.6,978.0,0,1.6,8,48.0,21.4,3,173.89204999999998
2024,7.004,14,110.05614285714285,42.6,978.0,0,1.6,8,48.0,21.4,9,166.29219047619048
2024,7.004,31,110.10040476190476,42.6,978.0,0,1.6,8,48.0,21.4,10,160.87490476190476
2024,7.004,3,110.11988095238097,42.6,978.0,0,1.6,8,48.0,21.4,13,168.2283846153846
2024,7.004,18,110.34470731707317,42.6,978.0,0,1.6,8,48.0,21.4,15,153.70706249999998
2024,7.004,23,110.41695121951219,42.6,978.0,0,1.6,8,48.0,21.4,11,162.48399999999998
2024,7.004,10,110.41409756097559,42.6,978.0,0,1.6,8,48.0,21.4,12,146.46375
2024,7.004,20,110.41263414634143,42.6,978.0,0,1.6,8,48.0,21.4,17,145.00225
2024,7.004,77,110.57346341463413,42.6,978.0,0,1.6,8,48.0,21.4,14,154.288875
2024,7.004,22,110.56961904761903,42.6,978.0,0,1.6,8,48.0,21.4,18,157.3192857142857
2024,7.004,27,110.8510238095238,42.6,978.0,0,1.6,8,48.0,21.4,16,145.61975
2024,7.004,2,110.79564285714287,42.6,978.0,0,1.6,8,48.0,21.4,19,142.9512857142857
2024,7.004,24,134.8075,42.6,978.0,0,1.6,8,48.0,21.4,20,146.16199999999998
2024,4.259,4,75.64240909090908,30.7,1020.0,0,5.9,220,58.0,19.3,1,257.23876923076926
2024,4.259,1,75.97516923076924,30.7,1020.0,0,5.9,220,58.0,19.3,2,255.65891666666673
2024,4.259,81,75.61765151515151,30.7,1020.0,0,5.9,220,58.0,19.3,3,241.60200000000003
2024,4.259,16,75.94550769230769,30.7,1020.0,0,5.9,220,58.0,19.3,6,150.470652173913
2024,4.259,55,75.7196153846154,30.7,1020.0,0,5.9,220,58.0,19.3,11,136.30623529411764
2024,4.259,11,76.17249230769227,30.7,1020.0,0,5.9,220,58.0,19.3,5,224.51846666666668
2024,4.259,63,76.25096923076923,30.7,1020.0,0,5.9,220,58.0,19.3,4,209.2589375
2024,4.259,10,76.356109375,30.7,1020.0,0,5.9,220,58.0,19.3,10,188.6315
2024,4.259,14,76.46958461538462,30.7,1020.0,0,5.9,220,58.0,19.3,7,220.5459333333333
2024,4.259,44,76.26509230769229,30.7,1020.0,0,5.9,220,58.0,19.3,12,186.96266666666668
2024,4.259,27,76.86371874999998,30.7,1020.0,0,5.9,220,58.0,19.3,14,146.01156250000003
2024,4.259,3,76.89375384615384,30.7,1020.0,0,5.9,220,58.0,19.3,16,108.1875
2024,4.259,18,76.66126153846155,30.7,1020.0,0,5.9,220,58.0,19.3,9,182.33805555555557
2024,4.259,23,77.16654687500001,30.7,1020.0,0,5.9,220,58.0,19.3,8,213.63574999999994
2024,4.259,31,76.99315384615383,30.7,1020.0,0,5.9,220,58.0,19.3,17,135.1735
2024,4.259,22,77.22458461538464,30.7,1020.0,0,5.9,220,58.0,19.3,13,154.4419285714286
2024,4.259,20,77.443734375,30.7,1020.0,0,5.9,220,58.0,19.3,15,162.154
2024,4.259,77,77.71803125000001,30.7,1020.0,0,5.9,220,58.0,19.3,18,123.371875
2024,4.259,24,78.205328125,30.7,1020.0,0,5.9,220,58.0,19.3,19,127.00537499999999
2024,5.793,16,84.47207692307691,43.5,992.8,0,1.9,229,32.0,32.2,4,194.64831578947368
2024,5.793,81,84.53400000000002,43.5,992.8,0,1.9,229,32.0,32.2,2,208.16205882352938
2024,5.793,4,84.57517307692306,43.5,992.8,0,1.9,229,32.0,32.2,1,353.9865
2024,5.793,55,84.75005769230766,43.5,992.8,0,1.9,229,32.0,32.2,5,231.19368749999998
2024,5.793,44,84.88217307692308,43.5,992.8,0,1.9,229,32.0,32.2,6,212.086875
2024,5.793,1,85.15971153846152,43.5,992.8,0,1.9,229,32.0,32.2,7,219.58243749999997
2024,5.793,63,85.17173076923073,43.5,992.8,0,1.9,229,32.0,32.2,3,212.312375
2024,5.793,11,85.44571153846154,43.5,992.8,0,1.9,229,32.0,32.2,8,229.33793333333335
2024,5.793,23,85.69649999999999,43.5,992.8,0,1.9,229,32.0,32.2,9,217.8981875
2024,5.793,20,85.48265384615382,43.5,992.8,0,1.9,229,32.0,32.2,13,251.1415
2024,5.793,14,85.70790384615387,43.5,992.8,0,1.9,229,32.0,32.2,11,227.75469999999996
2024,5.793,43,85.88749999999997,43.5,992.8,0,1.9,229,32.0,32.2,18,158.2536
2024,5.793,3,85.88605769230769,43.5,992.8,0,1.9,229,32.0,32.2,12,214.6664545454545
2024,5.793,31,86.23439215686274,43.5,992.8,0,1.9,229,32.0,32.2,15,174.60346666666666
2024,5.793,10,86.35682352941176,43.5,992.8,0,1.9,229,32.0,32.2,14,174.60013333333336
2024,5.793,77,86.50123529411769,43.5,992.8,0,1.9,229,32.0,32.2,19,136.8426
2024,5.793,27,86.58976470588235,43.5,992.8,0,1.9,229,32.0,32.2,10,229.25281249999998
2024,5.793,24,86.74607843137254,43.5,992.8,0,1.9,229,32.0,32.2,20,127.508625
2024,5.793,18,86.83186274509801,43.5,992.8,0,1.9,229,32.0,32.2,17,139.101
2024,5.793,22,90.23899999999999,43.5,992.8,0,1.9,229,32.0,32.2,16,169.54139999999998
2024,5.063,4,97.57618032786887,34.7,1009.1,0,1.4,262,74.0,30.4,1,328.55184615384616
2024,5.063,1,97.9033278688524,34.7,1009.1,0,1.4,262,74.0,30.4,2,273.49600000000004
2024,5.063,81,98.18239344262292,34.7,1009.1,0,1.4,262,74.0,30.4,5,282.4980666666667
2024,5.063,63,98.52113114754103,34.7,1009.1,0,1.4,262,74.0,30.4,4,321.2984615384615
2024,5.063,16,98.49034426229511,34.7,1009.1,0,1.4,262,74.0,30.4,9,274.2630625
2024,5.063,44,98.93634426229505,34.7,1009.1,0,1.4,262,74.0,30.4,3,321.0084615384616
2024,5.063,55,99.00178688524589,34.7,1009.1,0,1.4,262,74.0,30.4,10,178.87499999999997
2024,5.063,14,99.1176666666667,34.7,1009.1,0,1.4,262,74.0,30.4,7,292.0848571428572
2024,5.063,27,99.16646666666671,34.7,1009.1,0,1.4,262,74.0,30.4,6,268.9468666666666
2024,5.063,11,99.15075,34.7,1009.1,0,1.4,262,74.0,30.4,13,184.04415384615385
2024,5.063,43,99.18598333333333,34.7,1009.1,0,1.4,262,74.0,30.4,12,206.08509090909092
2024,5.063,22,99.20773333333332,34.7,1009.1,0,1.4,262,74.0,30.4,8,295.7437142857143
2024,5.063,31,99.77748333333332,34.7,1009.1,0,1.4,262,74.0,30.4,15,168.4122857142857
2024,5.063,18,99.79221666666666,34.7,1009.1,0,1.4,262,74.0,30.4,17,171.6182
2024,5.063,24,99.9328166666667,34.7,1009.1,0,1.4,262,74.0,30.4,20,141.42624999999998
2024,5.063,77,99.95065,34.7,1009.1,0,1.4,262,74.0,30.4,19,140.570875
2024,5.063,10,99.99415000000003,34.7,1009.1,0,1.4,262,74.0,30.4,18,141.53050000000002
2024,5.063,3,100.51746666666666,34.7,1009.1,0,1.4,262,74.0,30.4,16,150.3406
2024,5.063,20,101.81244642857139,34.7,1009.1,0,1.4,262,74.0,30.4,14,188.3237272727273
2024,5.063,23,103.56657142857144,34.7,1009.1,0,1.4,262,74.0,30.4,11,202.69972727272727
2024,5.513,16,101.99367272727272,46.0,1005.4,0,1.0,72,32.0,29.2,4,183.3678947368421
2024,5.513,55,102.1077818181818,46.0,1005.4,0,1.0,72,32.0,29.2,3,193.34955555555555
2024,5.513,1,102.31625454545458,46.0,1005.4,0,1.0,72,32.0,29.2,2,206.1283125
2024,5.513,4,102.21983636363638,46.0,1005.4,0,1.0,72,32.0,29.2,1,231.86146666666667
2024,5.513,81,102.3204181818182,46.0,1005.4,0,1.0,72,32.0,29.2,5,193.5983888888889
2024,5.513,63,102.8052181818182,46.0,1005.4,0,1.0,72,32.0,29.2,6,233.95115384615386
2024,5.513,11,102.95703636363632,46.0,1005.4,0,1.0,72,32.0,29.2,10,215.56440000000003
2024,5.513,27,103.0093090909091,46.0,1005.4,0,1.0,72,32.0,29.2,12,188.67054545454548
2024,5.513,30,103.11323636363637,46.0,1005.4,0,1.0,72,32.0,29.2,15,220.0201
2024,5.513,43,103.12172727272728,46.0,1005.4,0,1.0,72,32.0,29.2,17,183.3612
2024,5.513,20,103.35178181818185,46.0,1005.4,0,1.0,72,32.0,29.2,9,197.36518750000002
2024,5.513,10,103.46856363636363,46.0,1005.4,0,1.0,72,32.0,29.2,7,183.9251052631579
2024,5.513,14,103.79525925925925,46.0,1005.4,0,1.0,72,32.0,29.2,8,198.8444117647059
2024,5.513,22,103.83774074074074,46.0,1005.4,0,1.0,72,32.0,29.2,11,177.63584615384613
2024,5.513,18,104.03892592592594,46.0,1005.4,0,1.0,72,32.0,29.2,14,183.50999999999996
2024,5.513,23,104.00855555555557,46.0,1005.4,0,1.0,72,32.0,29.2,16,150.5167142857143
2024,5.513,77,104.31975925925926,46.0,1005.4,0,1.0,72,32.0,29.2,18,141.03549999999998
2024,5.513,31,104.35196296296299,46.0,1005.4,0,1.0,72,32.0,29.2,13,169.029
2024,5.513,24,104.61862962962961,46.0,1005.4,0,1.0,72,32.0,29.2,20,137.82237499999997
2024,4.304,55,84.97965714285714,30.8,784.6,0,3.0,296,53.0,19.7,1,201.30394736842103
2024,4.304,4,85.01715714285712,30.8,784.6,0,3.0,296,53.0,19.7,3,271.49799999999993
2024,4.304,16,85.41944285714284,30.8,784.6,0,3.0,296,53.0,19.7,4,195.6785263157895
2024,4.304,44,85.54778571428577,30.8,784.6,0,3.0,296,53.0,19.7,6,231.284625
2024,4.304,63,85.56291428571429,30.8,784.6,0,3.0,296,53.0,19.7,5,231.32237500000002
2024,4.304,1,85.86141428571426,30.8,784.6,0,3.0,296,53.0,19.7,2,215.61388235294112
2024,4.304,20,85.75227142857142,30.8,784.6,0,3.0,296,53.0,19.7,7,224.2921333333333
2024,4.304,81,85.5326428571429,30.8,784.6,0,3.0,296,53.0,19.7,17,113.1182857142857
2024,4.304,27,86.08585507246373,30.8,784.6,0,3.0,296,53.0,19.7,10,222.7378
2024,4.304,10,86.29376811594203,30.8,784.6,0,3.0,296,53.0,19.7,8,248.5772
2024,4.304,18,86.33314492753624,30.8,784.6,0,3.0,296,53.0,19.7,14,184.93408333333332
2024,4.304,43,86.30172463768113,30.8,784.6,0,3.0,296,53.0,19.7,16,126.2298
2024,4.304,31,86.38718840579708,30.8,784.6,0,3.0,296,53.0,19.7,19,131.35625
2024,4.304,77,86.48524637681159,30.8,784.6,0,3.0,296,53.0,19.7,15,183.55558333333332
2024,4.304,24,86.74186956521739,30.8,784.6,0,3.0,296,53.0,19.7,20,124.29862499999999
2024,4.304,30,86.9468115942029,30.8,784.6,0,3.0,296,53.0,19.7,12,200.60255555555557
2024,4.304,11,86.98178260869562,30.8,784.6,0,3.0,296,53.0,19.7,18,110.60624999999999
2024,4.304,14,100.03307142857143,30.8,784.6,0,3.0,296,53.0,19.7,13,199.2647272727273
2024,4.309,1,110.5186617647059,24.1,925.4,0,0.4,160,89.0,20.5,3,74.2961304347826
2024,4.309,31,110.87411764705882,24.1,925.4,0,0.4,160,89.0,20.5,13,75.46
2024,4.309,10,110.86632352941182,24.1,925.4,0,0.4,160,89.0,20.5,7,74.91017391304348
2024,4.309,63,110.98792647058826,24.1,925.4,0,0.4,160,89.0,20.5,6,74.69800000000001
2024,4.309,16,111.02410294117647,24.1,925.4,0,0.4,160,89.0,20.5,4,74.49656521739129
2024,4.309,4,111.08822058823527,24.1,925.4,0,0.4,160,89.0,20.5,1,74.30491304347825
2024,4.309,22,111.21672058823526,24.1,925.4,0,0.4,160,89.0,20.5,15,75.72643478260869
2024,4.309,81,111.06954411764706,24.1,925.4,0,0.4,160,89.0,20.5,2,74.35669565217391
2024,4.309,30,111.30720588235297,24.1,925.4,0,0.4,160,89.0,20.5,9,75.00500000000001
2024,4.309,44,111.26924999999997,24.1,925.4,0,0.4,160,89.0,20.5,11,75.28399999999999
2024,4.309,11,111.1260882352941,24.1,925.4,0,0.4,160,89.0,20.5,8,74.83969565217392
2024,4.309,50,111.33858823529413,24.1,925.4,0,0.4,160,89.0,20.5,14,75.60239130434779
2024,4.309,77,111.41717647058822,24.1,925.4,0,0.4,160,89.0,20.5,16,75.83095652173913
2024,4.309,14,111.69354411764706,24.1,925.4,0,0.4,160,89.0,20.5,18,76.33017391304348
2024,4.309,24,111.63719117647057,24.1,925.4,0,0.4,160,89.0,20.5,17,76.04578260869566
2024,4.309,55,130.83148648648648,24.1,925.4,0,0.4,160,89.0,20.5,5,74.50208695652174
2024,4.309,43,89.94200000000001,24.1,925.4,0,0.4,160,89.0,20.5,12,75.45217391304347
2024,4.309,27,98.4926551724138,24.1,925.4,0,0.4,160,89.0,20.53,20,73.56438888888887
2024,6.201,16,98.70142857142855,24.3,1018.3,0,2.6,10,60.0,19.8,4,214.05623809523811
2024,6.201,4,99.23595918367347,24.3,1018.3,0,2.6,10,60.0,19.8,6,253.77166666666668
2024,6.201,81,99.36532653061224,24.3,1018.3,0,2.6,10,60.0,19.8,8,245.7444210526316
2024,6.201,55,98.6339387755102,24.3,1018.3,0,2.6,10,60.0,19.8,2,201.81282608695656
2024,6.201,22,99.62116326530614,24.3,1018.3,0,2.6,10,60.0,19.8,7,207.47947826086948
2024,6.201,77,100.47177083333334,24.3,1018.3,0,2.6,10,60.0,19.8,19,124.81355555555554
2024,6.201,18,99.92538775510204,24.3,1018.3,0,2.6,10,60.0,19.8,20,109.006
2024,6.201,63,98.42248979591834,24.3,1018.3,0,2.6,10,60.0,19.8,1,205.76
2024,6.201,23,100.78641666666668,24.3,1018.3,0,2.6,10,60.0,19.8,18,121.88188888888891
2024,6.201,44,98.45236734693881,24.3,1018.3,0,2.6,10,60.0,19.8,10,208.07881818181812
2024,6.201,1,98.7068163265306,24.3,1018.3,0,2.6,10,60.0,19.8,5,242.44331578947367
2024,6.201,14,99.63961224489796,24.3,1018.3,0,2.6,10,60.0,19.8,17,125.39175
2024,6.201,27,99.532693877551,24.3,1018.3,0,2.6,10,60.0,19.8,9,279.495
2024,6.201,10,102.2602142857143,24.3,1018.3,0,2.6,10,60.0,19.8,3,205.1037083333333
2024,6.201,20,99.65628571428569,24.3,1018.3,0,2.6,10,60.0,19.8,12,170.44281818181818
2024,6.201,30,100.09351020408164,24.3,1018.3,0,2.6,10,60.0,19.8,15,146.28475
2024,6.201,11,99.5059387755102,24.3,1018.3,0,2.6,10,60.0,19.8,16,109.94666666666666
2024,6.201,43,99.7044285714286,24.3,1018.3,0,2.6,10,60.0,19.8,14,158.93578571428571
2024,6.201,31,100.37558333333332,24.3,1018.3,0,2.6,10,60.0,19.8,11,145.75129411764706
2024,6.201,24,99.7831836734694,24.3,1018.3,0,2.6,10,60.0,19.8,13,153.2941875
2024,5.419,1,97.8332608695652,21.9,1015.5,0,1.8,56,64.0,18.3,1,167.60542857142855
2024,5.419,16,97.77434782608695,21.9,1015.5,0,1.8,56,64.0,18.3,5,141.81362499999997
2024,5.419,81,97.73565217391305,21.9,1015.5,0,1.8,56,64.0,18.3,4,167.58575000000005
2024,5.419,63,97.86206521739132,21.9,1015.5,0,1.8,56,64.0,18.3,2,135.2711111111111
2024,5.419,10,97.47528260869566,21.9,1015.5,0,1.8,56,64.0,18.3,11,137.60317647058824
2024,5.419,55,97.94730434782609,21.9,1015.5,0,1.8,56,64.0,18.3,7,141.90641666666667
2024,5.419,14,97.68947826086959,21.9,1015.5,0,1.8,56,64.0,18.3,8,204.8694117647059
2024,5.419,24,97.7976222222222,21.9,1015.5,0,1.8,56,64.0,18.3,12,133.45877777777775
2024,5.419,20,98.09900000000002,21.9,1015.5,0,1.8,56,64.0,18.3,10,146.01458333333335
2024,5.419,4,98.86566666666667,21.9,1015.5,0,1.8,56,64.0,18.3,3,166.97999999999996
2024,5.419,77,98.25602222222221,21.9,1015.5,0,1.8,56,64.0,18.3,13,135.37517647058826
2024,5.419,44,98.89739999999999,21.9,1015.5,0,1.8,56,64.0,18.3,6,137.30024
2024,5.419,22,98.46815555555557,21.9,1015.5,0,1.8,56,64.0,18.3,14,155.64780000000002
2024,5.419,30,98.4471777777778,21.9,1015.5,0,1.8,56,64.0,18.3,17,121.62924999999998
2024,5.419,23,99.44390909090909,21.9,1015.5,0,1.8,56,64.0,18.3,16,123.62625
2024,5.419,27,99.34420689655174,21.9,1015.5,0,1.8,56,64.0,18.3,18,116.03055555555554
2024,5.419,11,99.71564285714285,21.9,1015.5,0,1.8,56,64.0,18.3,9,176.48620000000003
2024,5.419,18,119.25271428571429,21.9,1015.5,0,1.8,56,64.0,18.3,15,183.14376923076924
2024,5.554,4,89.51671428571431,29.1,1018.0,0,1.2,116,60.0,25.8,1,230.5537333333333
2024,5.554,55,89.58778571428569,29.1,1018.0,0,1.2,116,60.0,25.8,3,233.15906666666666
2024,5.554,16,89.91760714285712,29.1,1018.0,0,1.2,116,60.0,25.8,14,209.16309090909093
2024,5.554,44,90.00148214285714,29.1,1018.0,0,1.2,116,60.0,25.8,18,166.47116666666665
2024,5.554,63,90.11155357142857,29.1,1018.0,0,1.2,116,60.0,25.8,7,208.1088235294118
2024,5.554,1,90.24328571428568,29.1,1018.0,0,1.2,116,60.0,25.8,5,263.95015384615385
2024,5.554,10,90.77705454545453,29.1,1018.0,0,1.2,116,60.0,25.8,6,204.6325
2024,5.554,27,90.7996181818182,29.1,1018.0,0,1.2,116,60.0,25.8,4,210.465
2024,5.554,14,90.90369090909088,29.1,1018.0,0,1.2,116,60.0,25.8,8,211.74764705882353
2024,5.554,81,90.78374545454544,29.1,1018.0,0,1.2,116,60.0,25.8,2,227.6352666666667
2024,5.554,23,91.16957407407408,29.1,1018.0,0,1.2,116,60.0,25.8,16,123.84540000000001
2024,5.554,22,91.16807407407406,29.1,1018.0,0,1.2,116,60.0,25.8,11,214.64072727272725
2024,5.554,24,91.29399999999997,29.1,1018.0,0,1.2,116,60.0,25.8,17,146.944
2024,5.554,18,91.25909259259255,29.1,1018.0,0,1.2,116,60.0,25.8,13,194.0543076923077
2024,5.554,61,91.41555555555558,29.1,1018.0,0,1.2,116,60.0,25.8,20,159.0538
2024,5.554,20,92.46442592592592,29.1,1018.0,0,1.2,116,60.0,25.8,15,216.76800000000003
2024,5.554,30,92.21145283018872,29.1,1018.0,0,1.2,116,60.0,25.8,12,211.7084545454546
2024,5.554,77,94.89467857142856,29.1,1018.0,0,1.2,116,60.0,25.8,9,253.5219230769231
2024,5.554,43,94.89512500000001,29.1,1018.0,0,1.2,116,60.0,25.8,19,121.67840000000001